"font-blue-soft href","d-block","font-blue-soft","font-blue","font-blue href","font-blue 2","font-blue href 2"
"https://www.wikiaves.com.br/wiki/painho-da-ilha-da-madeira","painho-da-ilha-da-madeira","Hydrobates gr. castro","5","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10129","",""
"","","","","","",""
"https://www.wikiaves.com.br/wiki/peixe-frito","peixe-frito","Dromococcyx phasianellus","200","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10506","561","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10506"
"https://www.wikiaves.com.br/wiki/peixe-frito-pavonino","peixe-frito-pavonino","Dromococcyx pavoninus","518","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10507","2136","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10507"
"https://www.wikiaves.com.br/wiki/jacu-estalo","jacu-estalo","Neomorphus geoffroyi","23","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10508","122","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10508"
"https://www.wikiaves.com.br/wiki/jacu-estalo-escamoso","jacu-estalo-escamoso","Neomorphus squamiger","4","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10509","31","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10509"
"https://www.wikiaves.com.br/wiki/jacu-estalo-de-asa-vermelha","jacu-estalo-de-asa-vermelha","Neomorphus rufipennis","8","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10510","16","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10510"
"https://www.wikiaves.com.br/wiki/jacu-estalo-de-bico-vermelho","jacu-estalo-de-bico-vermelho","Neomorphus pucheranii","7","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10511","6","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10511"
"https://www.wikiaves.com.br/wiki/chincoa-pequeno","chincoã-pequeno","Coccycua minuta","125","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10492","1349","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10492"
"https://www.wikiaves.com.br/wiki/papa-lagarta-cinzento","papa-lagarta-cinzento","Micrococcyx cinereus","21","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10494","269","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10494"
"https://www.wikiaves.com.br/wiki/alma-de-gato","alma-de-gato","Piaya cayana","942","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10495","19537","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10495"
"https://www.wikiaves.com.br/wiki/chincoa-de-bico-vermelho","chincoã-de-bico-vermelho","Piaya melanogaster","25","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10496","795","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10496"
"https://www.wikiaves.com.br/wiki/papa-lagarta-acanelado","papa-lagarta-acanelado","Coccyzus melacoryphus","287","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10497","4560","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10497"
"https://www.wikiaves.com.br/wiki/papa-lagarta-de-asa-vermelha","papa-lagarta-de-asa-vermelha","Coccyzus americanus","60","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10498","842","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10498"
"https://www.wikiaves.com.br/wiki/papa-lagarta-de-euler","papa-lagarta-de-euler","Coccyzus euleri","131","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10499","1045","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10499"
"https://www.wikiaves.com.br/wiki/papa-lagarta-do-mangue","papa-lagarta-do-mangue","Coccyzus minor","14","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10500","141","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10500"
"https://www.wikiaves.com.br/wiki/papa-lagarta-de-bico-preto","papa-lagarta-de-bico-preto","Coccyzus erythropthalmus","2","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10501","5","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10501"
"https://www.wikiaves.com.br/wiki/cuco-canoro","cuco-canoro","Cuculus canorus","3","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=12005","20","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=12005"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/guacharo","guácharo","Steatornis caripensis","5","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10535","70","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10535"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/urutau-ferrugem","urutau-ferrugem","Phyllaemulor bracteatus","13","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10540","122","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10540"
"https://www.wikiaves.com.br/wiki/urutau-grande","urutau-grande","Nyctibius grandis","105","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10536","2474","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10536"
"https://www.wikiaves.com.br/wiki/urutau-pardo","urutau-pardo","Nyctibius aethereus","46","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10537","496","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10537"
"https://www.wikiaves.com.br/wiki/urutau","urutau","Nyctibius griseus","729","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10538","11945","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10538"
"https://www.wikiaves.com.br/wiki/urutau-de-asa-branca","urutau-de-asa-branca","Nyctibius leucopterus","40","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10539","130","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10539"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/bacurau-ocelado","bacurau-ocelado","Nyctiphrynus ocellatus","370","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10550","993","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10550"
"https://www.wikiaves.com.br/wiki/joao-corta-pau","joão-corta-pau","Antrostomus rufus","485","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10551","884","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10551"
"https://www.wikiaves.com.br/wiki/bacurau-rabo-de-seda","bacurau-rabo-de-seda","Antrostomus sericocaudatus","150","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10552","212","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10552"
"https://www.wikiaves.com.br/wiki/tuju","tuju","Lurocalis semitorquatus","514","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10541","1624","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10541"
"https://www.wikiaves.com.br/wiki/bacurau-de-cauda-barrada","bacurau-de-cauda-barrada","Nyctiprogne leucopyga","76","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10546","469","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10546"
"https://www.wikiaves.com.br/wiki/bacurau-do-sao-francisco","bacurau-do-são-francisco","Nyctiprogne vielliardi","21","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10547","115","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10547"
"https://www.wikiaves.com.br/wiki/bacurau-de-lajeado","bacurau-de-lajeado","Nyctidromus nigrescens","40","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10557","1172","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10557"
"https://www.wikiaves.com.br/wiki/bacurau","bacurau","Nyctidromus albicollis","1199","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10549","8620","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10549"
"https://www.wikiaves.com.br/wiki/bacurauzinho-da-caatinga","bacurauzinho-da-caatinga","Nyctidromus hirundinaceus","71","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10559","1668","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10559"
"https://www.wikiaves.com.br/wiki/bacurau-chinta-do-norte","bacurau-chintã-do-norte","Hydropsalis heterura","1","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=12006","",""
"https://www.wikiaves.com.br/wiki/bacurau-chinta","bacurau-chintã","Hydropsalis parvula","504","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10556","2685","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10556"
"https://www.wikiaves.com.br/wiki/curiango-do-banhado","curiango-do-banhado","Hydropsalis anomala","42","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10563","596","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10563"
"https://www.wikiaves.com.br/wiki/bacurau-de-rabo-branco","bacurau-de-rabo-branco","Hydropsalis candicans","3","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10564","310","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10564"
"https://www.wikiaves.com.br/wiki/bacurau-de-roraima","bacurau-de-roraima","Hydropsalis roraimae","1","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11972","9","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11972"
"https://www.wikiaves.com.br/wiki/bacurau-da-telha","bacurau-da-telha","Hydropsalis longirostris","250","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10553","1546","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10553"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/garca-azul-grande","garça-azul-grande","Ardea herodias","4","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10161","250","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10161"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/bacurau-de-rabo-maculado","bacurau-de-rabo-maculado","Hydropsalis maculicaudus","187","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10555","678","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10555"
"https://www.wikiaves.com.br/wiki/bacurau-de-cauda-branca","bacurau-de-cauda-branca","Hydropsalis cayennensis","15","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10554","192","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10554"
"https://www.wikiaves.com.br/wiki/acurana","acurana","Hydropsalis climacocerca","11","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10560","833","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10560"
"https://www.wikiaves.com.br/wiki/bacurau-tesoura","bacurau-tesoura","Hydropsalis torquata","186","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10561","4901","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10561"
"https://www.wikiaves.com.br/wiki/bacurau-tesourao","bacurau-tesourão","Hydropsalis forcipata","26","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10562","935","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10562"
"https://www.wikiaves.com.br/wiki/bacurauzinho","bacurauzinho","Nannochordeiles pusillus","136","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10542","1547","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10542"
"https://www.wikiaves.com.br/wiki/corucao","corucão","Podager nacunda","64","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10548","4174","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10548"
"https://www.wikiaves.com.br/wiki/bacurau-norte-americano","bacurau-norte-americano","Chordeiles minor","9","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10545","1272","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10545"
"https://www.wikiaves.com.br/wiki/bacurau-das-antilhas","bacurau-das-antilhas","Chordeiles gundlachii","1","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=12007","4","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=12007"
"https://www.wikiaves.com.br/wiki/bacurau-da-praia","bacurau-da-praia","Chordeiles rupestris","7","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10543","495","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10543"
"https://www.wikiaves.com.br/wiki/bacurau-de-asa-fina","bacurau-de-asa-fina","Chordeiles acutipennis","31","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10544","1572","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10544"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/taperucu-de-mento-branco","taperuçu-de-mento-branco","Cypseloides cryptus","84","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10565","",""
"https://www.wikiaves.com.br/wiki/taperucu-escuro","taperuçu-escuro","Cypseloides niger","3","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11900","",""
"https://www.wikiaves.com.br/wiki/taperucu-preto","taperuçu-preto","Cypseloides fumigatus","29","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10567","781","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10567"
"https://www.wikiaves.com.br/wiki/taperucu-velho","taperuçu-velho","Cypseloides senex","20","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10568","1767","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10568"
"https://www.wikiaves.com.br/wiki/taperucu-dos-tepuis","taperuçu-dos-tepuis","Streptoprocne phelpsi","4","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10569","79","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10569"
"https://www.wikiaves.com.br/wiki/taperucu-de-coleira-branca","taperuçu-de-coleira-branca","Streptoprocne zonaris","135","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10570","4809","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10570"
"https://www.wikiaves.com.br/wiki/taperucu-de-coleira-falha","taperuçu-de-coleira-falha","Streptoprocne biscutata","67","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10571","1732","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10571"
"https://www.wikiaves.com.br/wiki/andorinhao-de-sobre-cinzento","andorinhão-de-sobre-cinzento","Chaetura cinereiventris","186","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10573","1236","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10573"
"https://www.wikiaves.com.br/wiki/andorinhao-de-sobre-branco","andorinhão-de-sobre-branco","Chaetura spinicaudus","16","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10572","447","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10572"
"https://www.wikiaves.com.br/wiki/tapera-de-garganta-branca","taperá-de-garganta-branca","Chaetura egregia","3","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10574","66","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10574"
"https://www.wikiaves.com.br/wiki/andorinhao-peregrino","andorinhão-peregrino","Chaetura pelagica","1","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10575","28","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10575"
"https://www.wikiaves.com.br/wiki/andorinhao-de-chapman","andorinhão-de-chapman","Chaetura chapmani","35","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10576","245","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10576"
"https://www.wikiaves.com.br/wiki/andorinhao-do-temporal","andorinhão-do-temporal","Chaetura meridionalis","377","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10578","3988","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10578"
"https://www.wikiaves.com.br/wiki/andorinhao-de-rabo-curto","andorinhão-de-rabo-curto","Chaetura brachyura","52","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10579","736","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10579"
"https://www.wikiaves.com.br/wiki/andorinhao-serrano","andorinhão-serrano","Aeronautes montivagus","1","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10580","7","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10580"
"https://www.wikiaves.com.br/wiki/andorinhao-do-buriti","andorinhão-do-buriti","Tachornis squamata","120","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10581","2737","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10581"
"https://www.wikiaves.com.br/wiki/andorinhao-estofador","andorinhão-estofador","Panyptila cayennensis","11","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10582","816","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10582"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/beija-flor-brilho-de-fogo","beija-flor-brilho-de-fogo","Topaza pella","47","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10620","822","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10620"
"https://www.wikiaves.com.br/wiki/topazio-de-fogo","topázio-de-fogo","Topaza pyra","22","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10621","371","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10621"
"https://www.wikiaves.com.br/wiki/beija-flor-azul-de-rabo-branco","beija-flor-azul-de-rabo-branco","Florisuga mellivora","13","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10612","975","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10612"
"https://www.wikiaves.com.br/wiki/beija-flor-preto","beija-flor-preto","Florisuga fusca","150","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10613","10774","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10613"
"https://www.wikiaves.com.br/wiki/beija-flor-rajado","beija-flor-rajado","Ramphodon naevius","184","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10583","4178","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10583"
"https://www.wikiaves.com.br/wiki/balanca-rabo-canela","balança-rabo-canela","Glaucis dohrnii","33","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10584","422","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10584"
"https://www.wikiaves.com.br/wiki/balanca-rabo-de-bico-torto","balança-rabo-de-bico-torto","Glaucis hirsutus","72","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10585","2776","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10585"
"https://www.wikiaves.com.br/wiki/balanca-rabo-de-garganta-preta","balança-rabo-de-garganta-preta","Threnetes leucurus","13","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10586","157","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10586"
"https://www.wikiaves.com.br/wiki/balanca-rabo-escuro","balança-rabo-escuro","Threnetes niger","2","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10587","10","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10587"
"https://www.wikiaves.com.br/wiki/rabo-branco-de-cauda-larga","rabo-branco-de-cauda-larga","Anopetia gounellei","43","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10588","520","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10588"
"https://www.wikiaves.com.br/wiki/rabo-branco-pequeno","rabo-branco-pequeno","Phaethornis squalidus","107","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10589","1382","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10589"
"https://www.wikiaves.com.br/wiki/rabo-branco-do-rupununi","rabo-branco-do-rupununi","Phaethornis rupurumii","45","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10591","429","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10591"
"https://www.wikiaves.com.br/wiki/rabo-branco-do-maranhao","rabo-branco-do-maranhão","Phaethornis maranhaoensis","43","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10590","288","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10590"
"https://www.wikiaves.com.br/wiki/rabo-branco-do-tapajos","rabo-branco-do-tapajós","Phaethornis aethopygus","7","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10592","102","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10592"
"https://www.wikiaves.com.br/wiki/rabo-branco-mirim","rabo-branco-mirim","Phaethornis idaliae","49","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10593","833","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10593"
"https://www.wikiaves.com.br/wiki/rabo-branco-de-sobre-amarelo","rabo-branco-de-sobre-amarelo","Phaethornis nattereri","2","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10594","97","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10594"
"https://www.wikiaves.com.br/wiki/rabo-branco-de-garganta-cinza","rabo-branco-de-garganta-cinza","Phaethornis griseogularis","1","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10595","9","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10595"
"https://www.wikiaves.com.br/wiki/rabo-branco-rubro","rabo-branco-rubro","Phaethornis ruber","296","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10596","3858","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10596"
